,Date - Heure,Taux de CO2 (g/kWh)
607,2022-07-30T08:00:00+02:00,62.0
608,2022-07-30T08:30:00+02:00,59.0
609,2022-07-30T09:00:00+02:00,57.0
610,2022-07-30T10:30:00+02:00,51.0
611,2022-07-30T11:45:00+02:00,48.0
612,2022-07-30T12:00:00+02:00,48.0
613,2022-07-30T12:15:00+02:00,48.0
614,2022-07-30T12:30:00+02:00,48.0
615,2022-07-30T14:30:00+02:00,54.0
616,2022-07-30T16:15:00+02:00,54.0
617,2022-07-30T16:45:00+02:00,54.0
618,2022-07-30T17:45:00+02:00,54.0
619,2022-07-30T18:30:00+02:00,52.0
620,2022-07-30T20:15:00+02:00,60.0
621,2022-07-30T22:00:00+02:00,62.0
622,2022-07-30T22:15:00+02:00,60.0
623,2022-07-30T23:00:00+02:00,60.0
624,2022-07-31T00:00:00+02:00,58.0
625,2022-07-31T00:15:00+02:00,59.0
626,2022-07-31T02:45:00+02:00,67.0
627,2022-07-31T03:00:00+02:00,66.0
628,2022-07-31T03:15:00+02:00,69.0
629,2022-07-31T05:45:00+02:00,74.0
630,2022-07-31T09:30:00+02:00,59.0
631,2022-07-31T10:45:00+02:00,50.0
632,2022-07-31T11:45:00+02:00,52.0
633,2022-07-31T16:00:00+02:00,51.0
634,2022-07-31T17:15:00+02:00,50.0
635,2022-07-31T18:30:00+02:00,53.0
636,2022-07-31T19:30:00+02:00,56.0
637,2022-07-31T22:45:00+02:00,58.0
638,2022-08-01T00:15:00+02:00,62.0
639,2022-08-01T00:45:00+02:00,64.0
640,2022-08-01T03:15:00+02:00,73.0
641,2022-08-01T04:15:00+02:00,73.0
642,2022-08-01T04:45:00+02:00,72.0
643,2022-08-01T05:30:00+02:00,70.0
644,2022-08-01T06:45:00+02:00,68.0
645,2022-08-01T07:30:00+02:00,63.0
646,2022-08-01T08:00:00+02:00,62.0
647,2022-08-01T09:45:00+02:00,55.0
648,2022-08-01T12:30:00+02:00,49.0
649,2022-08-01T13:30:00+02:00,50.0
650,2022-08-01T14:15:00+02:00,49.0
651,2022-08-01T14:30:00+02:00,50.0
652,2022-08-01T20:15:00+02:00,58.0
653,2022-08-01T21:00:00+02:00,60.0
654,2022-08-01T21:15:00+02:00,61.0
655,2022-08-01T23:30:00+02:00,60.0
656,2022-08-02T00:15:00+02:00,61.0
657,2022-08-02T02:45:00+02:00,67.0
658,2022-08-02T05:15:00+02:00,62.0
659,2022-08-02T06:15:00+02:00,59.0
660,2022-08-02T06:45:00+02:00,58.0
661,2022-08-02T08:15:00+02:00,55.0
662,2022-08-02T13:00:00+02:00,45.0
663,2022-08-02T14:15:00+02:00,46.0
664,2022-08-02T15:30:00+02:00,49.0
665,2022-08-02T16:00:00+02:00,47.0
666,2022-08-02T16:15:00+02:00,47.0
667,2022-08-02T17:00:00+02:00,51.0
668,2022-08-02T17:45:00+02:00,51.0
669,2022-08-02T18:00:00+02:00,52.0
670,2022-08-02T19:00:00+02:00,53.0
671,2022-08-02T19:30:00+02:00,53.0
672,2022-08-03T00:45:00+02:00,57.0
673,2022-08-03T02:00:00+02:00,60.0
674,2022-08-03T04:15:00+02:00,63.0
675,2022-08-03T08:15:00+02:00,58.0
676,2022-08-03T08:30:00+02:00,57.0
677,2022-08-03T08:45:00+02:00,56.0
678,2022-08-03T09:30:00+02:00,54.0
679,2022-08-03T09:45:00+02:00,52.0
680,2022-08-03T10:00:00+02:00,51.0
681,2022-08-03T12:15:00+02:00,47.0
682,2022-08-03T13:30:00+02:00,44.0
683,2022-08-03T14:15:00+02:00,48.0
684,2022-08-03T14:30:00+02:00,47.0
685,2022-08-03T14:45:00+02:00,49.0
686,2022-08-03T15:15:00+02:00,50.0
687,2022-08-03T15:30:00+02:00,49.0
688,2022-08-03T20:00:00+02:00,60.0
689,2022-08-03T20:45:00+02:00,62.0
690,2022-08-03T21:00:00+02:00,62.0
691,2022-08-03T22:00:00+02:00,63.0
692,2022-08-03T23:15:00+02:00,62.0
693,2022-08-04T00:15:00+02:00,63.0
694,2022-08-04T01:30:00+02:00,61.0
695,2022-08-04T01:45:00+02:00,62.0
696,2022-08-04T02:45:00+02:00,62.0
697,2022-08-04T03:30:00+02:00,63.0
698,2022-08-04T04:00:00+02:00,62.0
699,2022-08-04T06:15:00+02:00,61.0
700,2022-08-04T06:45:00+02:00,62.0
701,2022-08-04T07:00:00+02:00,60.0
702,2022-08-04T10:30:00+02:00,50.0
703,2022-08-04T12:45:00+02:00,50.0
704,2022-08-04T14:00:00+02:00,50.0
705,2022-08-04T14:45:00+02:00,51.0
706,2022-08-04T15:15:00+02:00,52.0
707,2022-08-04T15:30:00+02:00,52.0
708,2022-08-04T16:30:00+02:00,53.0
709,2022-08-04T17:15:00+02:00,53.0
710,2022-08-04T17:45:00+02:00,53.0
711,2022-08-04T18:30:00+02:00,55.0
712,2022-08-04T20:00:00+02:00,53.0
713,2022-08-04T20:30:00+02:00,53.0
714,2022-08-04T23:30:00+02:00,61.0
715,2022-08-05T00:00:00+02:00,61.0
716,2022-08-05T00:15:00+02:00,64.0
717,2022-08-05T00:30:00+02:00,63.0
718,2022-08-05T03:45:00+02:00,57.0
719,2022-08-05T04:00:00+02:00,57.0
720,2022-08-05T09:30:00+02:00,57.0
721,2022-08-05T13:30:00+02:00,46.0
722,2022-08-05T14:30:00+02:00,44.0
723,2022-08-05T14:45:00+02:00,44.0
724,2022-08-05T15:00:00+02:00,44.0
725,2022-08-05T15:15:00+02:00,46.0
726,2022-08-05T15:45:00+02:00,46.0
727,2022-08-05T16:45:00+02:00,48.0
728,2022-08-05T17:30:00+02:00,49.0
729,2022-08-05T18:45:00+02:00,49.0
730,2022-08-05T19:15:00+02:00,49.0
731,2022-08-05T21:15:00+02:00,51.0
732,2022-08-05T21:45:00+02:00,50.0
733,2022-08-05T22:15:00+02:00,50.0
734,2022-08-05T23:00:00+02:00,51.0
735,2022-08-06T00:30:00+02:00,51.0
736,2022-08-06T01:00:00+02:00,45.0
737,2022-08-06T01:15:00+02:00,48.0
738,2022-08-06T02:30:00+02:00,46.0
739,2022-08-06T04:30:00+02:00,47.0
740,2022-08-06T06:00:00+02:00,45.0
741,2022-08-06T06:30:00+02:00,45.0
742,2022-08-06T07:00:00+02:00,43.0
743,2022-08-06T09:00:00+02:00,40.0
744,2022-08-06T09:15:00+02:00,39.0
745,2022-08-06T15:45:00+02:00,26.0
746,2022-08-06T17:00:00+02:00,29.0
747,2022-08-06T17:15:00+02:00,30.0
748,2022-08-06T18:30:00+02:00,42.0
749,2022-08-06T20:30:00+02:00,48.0
750,2022-08-07T00:30:00+02:00,38.0
751,2022-08-07T00:45:00+02:00,33.0
752,2022-08-07T01:30:00+02:00,29.0
753,2022-08-07T01:45:00+02:00,30.0
754,2022-08-07T02:45:00+02:00,32.0
755,2022-08-07T05:15:00+02:00,29.0
756,2022-08-07T07:30:00+02:00,30.0
757,2022-08-07T07:45:00+02:00,31.0
758,2022-08-07T09:45:00+02:00,28.0
759,2022-08-07T11:30:00+02:00,24.0
760,2022-08-07T12:00:00+02:00,23.0
761,2022-08-07T13:30:00+02:00,25.0
762,2022-08-07T15:15:00+02:00,26.0
763,2022-08-07T15:45:00+02:00,27.0
764,2022-08-07T16:00:00+02:00,27.0
765,2022-08-07T18:00:00+02:00,38.0
766,2022-08-07T20:00:00+02:00,41.0
767,2022-08-07T21:30:00+02:00,48.0
768,2022-08-07T22:00:00+02:00,47.0
769,2022-08-07T23:00:00+02:00,45.0
770,2022-08-07T23:15:00+02:00,48.0
771,2022-08-08T00:30:00+02:00,45.0
772,2022-08-08T01:45:00+02:00,53.0
773,2022-08-08T02:00:00+02:00,53.0
774,2022-08-08T03:15:00+02:00,55.0
775,2022-08-08T05:15:00+02:00,42.0
776,2022-08-08T06:45:00+02:00,42.0
777,2022-08-08T07:45:00+02:00,44.0
778,2022-08-08T08:00:00+02:00,45.0
779,2022-08-08T08:45:00+02:00,45.0
780,2022-08-08T09:30:00+02:00,47.0
781,2022-08-08T10:30:00+02:00,42.0
782,2022-08-08T13:15:00+02:00,39.0
783,2022-08-08T15:30:00+02:00,38.0
784,2022-08-08T16:00:00+02:00,39.0
785,2022-08-08T16:45:00+02:00,36.0
786,2022-08-08T17:15:00+02:00,36.0
787,2022-08-08T17:30:00+02:00,37.0
788,2022-08-08T18:00:00+02:00,39.0
789,2022-08-08T19:45:00+02:00,40.0
790,2022-08-08T20:15:00+02:00,47.0
791,2022-08-08T21:45:00+02:00,45.0
792,2022-08-08T22:00:00+02:00,44.0
793,2022-08-08T22:15:00+02:00,46.0
794,2022-08-08T22:30:00+02:00,43.0
795,2022-08-08T22:45:00+02:00,45.0
796,2022-08-08T23:15:00+02:00,46.0
797,2022-08-09T04:30:00+02:00,56.0
798,2022-08-09T05:15:00+02:00,53.0
799,2022-08-09T08:45:00+02:00,51.0
800,2022-08-09T11:45:00+02:00,37.0
801,2022-08-09T15:00:00+02:00,39.0
802,2022-08-09T15:15:00+02:00,41.0
803,2022-08-09T15:30:00+02:00,45.0
804,2022-08-09T16:45:00+02:00,45.0
805,2022-08-09T17:45:00+02:00,45.0
806,2022-08-09T18:15:00+02:00,38.0
807,2022-08-09T19:45:00+02:00,43.0
808,2022-08-09T20:15:00+02:00,45.0
809,2022-08-09T22:30:00+02:00,42.0
810,2022-08-09T22:45:00+02:00,46.0
811,2022-08-09T23:15:00+02:00,48.0
812,2022-08-10T00:00:00+02:00,46.0
813,2022-08-10T00:15:00+02:00,46.0
814,2022-08-10T02:00:00+02:00,51.0
815,2022-08-10T02:30:00+02:00,53.0
816,2022-08-10T03:15:00+02:00,50.0
817,2022-08-10T04:45:00+02:00,57.0
818,2022-08-10T05:00:00+02:00,54.0
819,2022-08-10T06:00:00+02:00,54.0
820,2022-08-10T06:30:00+02:00,49.0
821,2022-08-10T09:15:00+02:00,52.0
822,2022-08-10T10:00:00+02:00,49.0
823,2022-08-10T12:45:00+02:00,42.0
824,2022-08-10T13:00:00+02:00,39.0
825,2022-08-10T13:45:00+02:00,37.0
826,2022-08-10T14:00:00+02:00,37.0
827,2022-08-10T14:45:00+02:00,43.0
828,2022-08-10T15:00:00+02:00,43.0
829,2022-08-10T16:45:00+02:00,43.0
830,2022-08-10T18:45:00+02:00,42.0
831,2022-08-10T20:15:00+02:00,49.0
832,2022-08-10T21:45:00+02:00,48.0
833,2022-08-11T00:00:00+02:00,51.0
834,2022-08-11T01:45:00+02:00,54.0
835,2022-08-11T07:00:00+02:00,49.0
836,2022-08-11T07:30:00+02:00,51.0
837,2022-08-11T08:15:00+02:00,50.0
838,2022-08-11T09:00:00+02:00,49.0
839,2022-08-11T12:30:00+02:00,35.0
840,2022-08-11T12:45:00+02:00,36.0
841,2022-08-11T13:45:00+02:00,41.0
842,2022-08-11T15:15:00+02:00,42.0
843,2022-08-11T16:30:00+02:00,48.0
844,2022-08-11T17:00:00+02:00,49.0
845,2022-08-11T18:15:00+02:00,49.0
846,2022-08-11T18:45:00+02:00,57.0
847,2022-08-11T19:15:00+02:00,58.0
848,2022-08-11T21:00:00+02:00,62.0
849,2022-08-11T22:15:00+02:00,55.0
850,2022-08-11T22:30:00+02:00,52.0
851,2022-08-12T00:30:00+02:00,49.0
852,2022-08-12T02:45:00+02:00,59.0
853,2022-08-12T04:15:00+02:00,57.0
854,2022-08-12T06:15:00+02:00,56.0
855,2022-08-12T06:30:00+02:00,55.0
856,2022-08-12T07:15:00+02:00,54.0
857,2022-08-12T08:45:00+02:00,51.0
858,2022-08-12T09:30:00+02:00,51.0
859,2022-08-12T09:45:00+02:00,50.0
860,2022-08-12T11:00:00+02:00,45.0
861,2022-08-12T11:15:00+02:00,47.0
862,2022-08-12T11:30:00+02:00,43.0
863,2022-08-12T12:30:00+02:00,39.0
864,2022-08-12T14:00:00+02:00,46.0
865,2022-08-12T15:45:00+02:00,47.0
866,2022-08-12T16:00:00+02:00,47.0
867,2022-08-12T16:45:00+02:00,45.0
868,2022-08-12T17:00:00+02:00,44.0
869,2022-08-12T18:00:00+02:00,47.0
870,2022-08-12T19:15:00+02:00,49.0
871,2022-08-12T19:30:00+02:00,50.0
872,2022-08-12T20:45:00+02:00,51.0
873,2022-08-12T22:30:00+02:00,45.0
874,2022-08-12T23:30:00+02:00,46.0
875,2022-08-13T00:00:00+02:00,50.0
876,2022-08-13T00:45:00+02:00,51.0
877,2022-08-13T03:30:00+02:00,59.0
878,2022-08-13T04:00:00+02:00,59.0
879,2022-08-13T04:15:00+02:00,61.0
880,2022-08-13T06:15:00+02:00,63.0
881,2022-08-13T10:15:00+02:00,55.0
882,2022-08-13T10:30:00+02:00,54.0
883,2022-08-13T10:45:00+02:00,53.0
884,2022-08-13T11:15:00+02:00,51.0
885,2022-08-13T13:15:00+02:00,43.0
886,2022-08-13T14:00:00+02:00,42.0
887,2022-08-13T15:30:00+02:00,48.0
888,2022-08-13T15:45:00+02:00,52.0
889,2022-08-13T17:45:00+02:00,53.0
890,2022-08-13T19:15:00+02:00,53.0
891,2022-08-13T20:00:00+02:00,53.0
892,2022-08-13T20:30:00+02:00,55.0
893,2022-08-13T20:45:00+02:00,55.0
894,2022-08-13T22:45:00+02:00,56.0
895,2022-08-14T00:15:00+02:00,54.0
896,2022-08-14T01:15:00+02:00,55.0
897,2022-08-14T02:30:00+02:00,53.0
898,2022-08-14T02:45:00+02:00,53.0
899,2022-08-14T03:45:00+02:00,54.0
900,2022-08-14T05:00:00+02:00,60.0
901,2022-08-14T06:00:00+02:00,59.0
902,2022-08-14T07:15:00+02:00,59.0
903,2022-08-14T08:15:00+02:00,58.0
904,2022-08-14T08:30:00+02:00,58.0
905,2022-08-14T10:15:00+02:00,48.0
906,2022-08-14T10:30:00+02:00,47.0
907,2022-08-14T12:30:00+02:00,39.0
908,2022-08-14T14:30:00+02:00,31.0
909,2022-08-14T16:15:00+02:00,33.0
910,2022-08-14T17:00:00+02:00,39.0
911,2022-08-14T19:45:00+02:00,53.0
912,2022-08-14T20:30:00+02:00,55.0
913,2022-08-14T21:00:00+02:00,55.0
914,2022-08-14T21:30:00+02:00,56.0
915,2022-08-14T22:15:00+02:00,53.0
916,2022-08-14T23:00:00+02:00,53.0
917,2022-08-14T23:45:00+02:00,55.0
918,2022-08-15T02:00:00+02:00,57.0
919,2022-08-15T03:45:00+02:00,62.0
920,2022-08-15T06:15:00+02:00,61.0
921,2022-08-15T07:15:00+02:00,57.0
922,2022-08-15T07:45:00+02:00,56.0
923,2022-08-15T08:15:00+02:00,54.0
924,2022-08-15T09:00:00+02:00,52.0
925,2022-08-15T09:15:00+02:00,50.0
926,2022-08-15T12:15:00+02:00,49.0
927,2022-08-15T12:30:00+02:00,48.0
928,2022-08-15T14:15:00+02:00,47.0
929,2022-08-15T14:30:00+02:00,47.0
930,2022-08-15T15:15:00+02:00,48.0
931,2022-08-15T17:30:00+02:00,47.0
932,2022-08-15T17:45:00+02:00,48.0
933,2022-08-15T18:00:00+02:00,48.0
934,2022-08-15T18:15:00+02:00,47.0
935,2022-08-15T19:00:00+02:00,51.0
936,2022-08-15T20:30:00+02:00,54.0
937,2022-08-15T22:15:00+02:00,57.0
938,2022-08-15T23:30:00+02:00,56.0
939,2022-08-16T02:15:00+02:00,71.0
940,2022-08-16T02:45:00+02:00,68.0
941,2022-08-16T05:30:00+02:00,67.0
942,2022-08-16T08:15:00+02:00,58.0
943,2022-08-16T10:00:00+02:00,56.0
944,2022-08-16T10:45:00+02:00,56.0
945,2022-08-16T12:15:00+02:00,54.0
946,2022-08-16T12:45:00+02:00,48.0
947,2022-08-16T14:30:00+02:00,49.0
948,2022-08-16T15:30:00+02:00,50.0
949,2022-08-16T15:45:00+02:00,52.0
950,2022-08-16T16:30:00+02:00,51.0
951,2022-08-16T17:00:00+02:00,50.0
952,2022-08-16T19:45:00+02:00,61.0
953,2022-08-16T20:00:00+02:00,62.0
954,2022-08-16T21:15:00+02:00,66.0
955,2022-08-16T22:30:00+02:00,66.0
956,2022-08-16T22:45:00+02:00,66.0
957,2022-08-16T23:30:00+02:00,65.0
958,2022-08-17T00:30:00+02:00,57.0
959,2022-08-17T02:15:00+02:00,60.0
960,2022-08-17T02:30:00+02:00,62.0
961,2022-08-17T03:00:00+02:00,62.0
962,2022-08-17T05:15:00+02:00,61.0
963,2022-08-17T10:00:00+02:00,49.0
964,2022-08-17T14:00:00+02:00,49.0
965,2022-08-17T16:45:00+02:00,47.0
966,2022-08-17T17:00:00+02:00,49.0
967,2022-08-17T18:45:00+02:00,51.0
968,2022-08-17T20:30:00+02:00,58.0
969,2022-08-17T23:15:00+02:00,56.0
970,2022-08-18T00:00:00+02:00,58.0
971,2022-08-18T01:30:00+02:00,55.0
972,2022-08-18T02:15:00+02:00,58.0
973,2022-08-18T05:45:00+02:00,60.0
974,2022-08-18T07:00:00+02:00,60.0
975,2022-08-18T08:45:00+02:00,54.0
976,2022-08-18T09:30:00+02:00,53.0
977,2022-08-18T10:15:00+02:00,52.0
978,2022-08-18T10:30:00+02:00,52.0
979,2022-08-18T11:00:00+02:00,50.0
980,2022-08-18T11:45:00+02:00,48.0
981,2022-08-18T12:45:00+02:00,51.0
982,2022-08-18T13:15:00+02:00,51.0
983,2022-08-18T13:45:00+02:00,51.0
984,2022-08-18T16:15:00+02:00,51.0
985,2022-08-18T16:45:00+02:00,50.0
986,2022-08-18T17:00:00+02:00,49.0
987,2022-08-18T19:45:00+02:00,54.0
988,2022-08-18T21:15:00+02:00,56.0
989,2022-08-18T22:45:00+02:00,58.0
990,2022-08-18T23:00:00+02:00,58.0
991,2022-08-18T23:15:00+02:00,60.0
992,2022-08-19T00:45:00+02:00,50.0
993,2022-08-19T02:15:00+02:00,59.0
994,2022-08-19T02:30:00+02:00,59.0
995,2022-08-19T05:30:00+02:00,60.0
996,2022-08-19T05:45:00+02:00,61.0
997,2022-08-19T10:00:00+02:00,56.0
1027,2022-06-01T01:15:00+02:00,47.0
1028,2022-06-01T09:15:00+02:00,49.0
1029,2022-06-01T09:30:00+02:00,49.0
1030,2022-06-01T10:00:00+02:00,48.0
1031,2022-06-01T14:00:00+02:00,41.0
1032,2022-06-01T15:15:00+02:00,45.0
1033,2022-06-01T16:30:00+02:00,46.0
1034,2022-06-01T17:30:00+02:00,48.0
1035,2022-06-01T17:45:00+02:00,51.0
1036,2022-06-01T18:00:00+02:00,51.0
1037,2022-06-01T19:30:00+02:00,56.0
1038,2022-06-01T19:45:00+02:00,57.0
1039,2022-06-01T20:00:00+02:00,58.0
1040,2022-06-01T20:15:00+02:00,59.0
1041,2022-06-01T20:45:00+02:00,63.0
1042,2022-06-01T21:15:00+02:00,65.0
1043,2022-06-01T23:30:00+02:00,55.0
1044,2022-06-02T00:45:00+02:00,47.0
1045,2022-06-02T02:00:00+02:00,43.0
1046,2022-06-02T02:45:00+02:00,46.0
1047,2022-06-02T03:00:00+02:00,47.0
1048,2022-06-02T03:15:00+02:00,49.0
1049,2022-06-02T03:45:00+02:00,50.0
1050,2022-06-02T04:15:00+02:00,49.0
1051,2022-06-02T04:45:00+02:00,48.0
1052,2022-06-02T05:15:00+02:00,49.0
1053,2022-06-02T07:15:00+02:00,50.0
1054,2022-06-02T08:45:00+02:00,49.0
1055,2022-06-02T09:45:00+02:00,48.0
1056,2022-06-02T10:30:00+02:00,47.0
1057,2022-06-02T12:00:00+02:00,35.0
1058,2022-06-02T16:30:00+02:00,42.0
1059,2022-06-02T17:45:00+02:00,46.0
1060,2022-06-02T18:15:00+02:00,51.0
1061,2022-06-02T18:45:00+02:00,56.0
1062,2022-06-02T19:15:00+02:00,58.0
1063,2022-06-02T23:00:00+02:00,56.0
1064,2022-06-03T00:45:00+02:00,51.0
1065,2022-06-03T01:15:00+02:00,51.0
1066,2022-06-03T01:45:00+02:00,51.0
1067,2022-06-03T03:00:00+02:00,51.0
1068,2022-06-03T03:15:00+02:00,51.0
1069,2022-06-03T03:30:00+02:00,51.0
1070,2022-06-03T06:30:00+02:00,50.0
1071,2022-06-03T07:45:00+02:00,50.0
1072,2022-06-03T08:15:00+02:00,50.0
1073,2022-06-03T08:45:00+02:00,50.0
1074,2022-06-03T09:45:00+02:00,50.0
1075,2022-06-03T10:45:00+02:00,50.0
1076,2022-06-03T11:30:00+02:00,50.0
1077,2022-06-03T12:15:00+02:00,50.0
1078,2022-06-03T13:45:00+02:00,50.0
1079,2022-06-03T14:45:00+02:00,50.0
1080,2022-06-03T15:15:00+02:00,50.0
1081,2022-06-03T15:30:00+02:00,50.0
1082,2022-06-03T17:30:00+02:00,50.0
1083,2022-06-03T19:30:00+02:00,50.0
1084,2022-06-03T20:00:00+02:00,49.0
1085,2022-06-04T00:00:00+02:00,49.0
1086,2022-06-04T00:30:00+02:00,48.0
1087,2022-06-04T01:00:00+02:00,46.0
1088,2022-06-04T01:45:00+02:00,35.0
1089,2022-06-04T02:00:00+02:00,34.0
1090,2022-06-04T03:45:00+02:00,35.0
1091,2022-06-04T07:30:00+02:00,35.0
1092,2022-06-04T08:45:00+02:00,35.0
1093,2022-06-04T11:45:00+02:00,37.0
1094,2022-06-04T12:15:00+02:00,38.0
1095,2022-06-04T14:15:00+02:00,39.0
1096,2022-06-04T16:00:00+02:00,38.0
1097,2022-06-04T17:15:00+02:00,41.0
1098,2022-06-04T18:15:00+02:00,45.0
1099,2022-06-04T18:45:00+02:00,49.0
1100,2022-06-04T19:30:00+02:00,56.0
1101,2022-06-04T20:00:00+02:00,56.0
1102,2022-06-04T20:45:00+02:00,55.0
1103,2022-06-04T21:45:00+02:00,46.0
1104,2022-06-04T23:15:00+02:00,52.0
1105,2022-06-05T02:15:00+02:00,36.0
1106,2022-06-05T03:15:00+02:00,43.0
1107,2022-06-05T05:45:00+02:00,38.0
1108,2022-06-05T06:00:00+02:00,38.0
1109,2022-06-05T06:30:00+02:00,40.0
1110,2022-06-05T06:45:00+02:00,40.0
1111,2022-06-05T09:00:00+02:00,36.0
1112,2022-06-05T09:15:00+02:00,36.0
1113,2022-06-05T11:15:00+02:00,33.0
1114,2022-06-05T11:30:00+02:00,32.0
1115,2022-06-05T12:00:00+02:00,33.0
1116,2022-06-05T13:00:00+02:00,29.0
1117,2022-06-05T15:00:00+02:00,31.0
1118,2022-06-05T15:30:00+02:00,30.0
1119,2022-06-05T17:30:00+02:00,32.0
1120,2022-06-05T17:45:00+02:00,34.0
1121,2022-06-05T18:30:00+02:00,38.0
1122,2022-06-05T19:45:00+02:00,44.0
1123,2022-06-05T20:15:00+02:00,45.0
1124,2022-06-05T20:30:00+02:00,44.0
1125,2022-06-05T23:30:00+02:00,38.0
1126,2022-06-06T00:30:00+02:00,32.0
1127,2022-06-06T02:45:00+02:00,39.0
1128,2022-06-06T04:15:00+02:00,35.0
1129,2022-06-06T04:30:00+02:00,34.0
1130,2022-06-06T04:45:00+02:00,34.0
1131,2022-06-06T07:00:00+02:00,34.0
1132,2022-06-06T08:00:00+02:00,31.0
1133,2022-06-06T08:15:00+02:00,31.0
1134,2022-06-06T09:00:00+02:00,28.0
1135,2022-06-06T09:15:00+02:00,29.0
1136,2022-06-06T10:00:00+02:00,26.0
1137,2022-06-06T10:45:00+02:00,24.0
1138,2022-06-06T11:30:00+02:00,25.0
1139,2022-06-06T13:00:00+02:00,27.0
1140,2022-06-06T13:30:00+02:00,28.0
1141,2022-06-06T14:00:00+02:00,27.0
1142,2022-06-06T15:15:00+02:00,33.0
1143,2022-06-06T16:00:00+02:00,35.0
1144,2022-06-06T18:30:00+02:00,48.0
1145,2022-06-06T19:45:00+02:00,54.0
1146,2022-06-06T20:15:00+02:00,55.0
1147,2022-06-06T20:30:00+02:00,56.0
1148,2022-06-06T21:00:00+02:00,57.0
1149,2022-06-06T22:00:00+02:00,52.0
1150,2022-06-06T23:30:00+02:00,53.0
1151,2022-06-07T00:30:00+02:00,41.0
1152,2022-06-07T03:15:00+02:00,36.0
1153,2022-06-07T03:45:00+02:00,35.0
1154,2022-06-07T04:15:00+02:00,35.0
1155,2022-06-07T08:30:00+02:00,51.0
1156,2022-06-07T08:45:00+02:00,51.0
1157,2022-06-07T09:00:00+02:00,50.0
1158,2022-06-07T11:15:00+02:00,44.0
1159,2022-06-07T11:30:00+02:00,44.0
1160,2022-06-07T11:45:00+02:00,45.0
1161,2022-06-07T12:45:00+02:00,45.0
1162,2022-06-07T17:00:00+02:00,49.0
1163,2022-06-07T17:30:00+02:00,46.0
1164,2022-06-07T19:00:00+02:00,55.0
1165,2022-06-07T19:15:00+02:00,54.0
1166,2022-06-07T20:00:00+02:00,57.0
1167,2022-06-07T20:30:00+02:00,59.0
1168,2022-06-07T20:45:00+02:00,60.0
1169,2022-06-07T21:15:00+02:00,62.0
1170,2022-06-07T23:45:00+02:00,58.0
1171,2022-06-08T00:30:00+02:00,59.0
1172,2022-06-08T01:45:00+02:00,63.0
1173,2022-06-08T02:30:00+02:00,64.0
1174,2022-06-08T03:00:00+02:00,64.0
1175,2022-06-08T05:45:00+02:00,61.0
1176,2022-06-08T06:30:00+02:00,59.0
1177,2022-06-08T06:45:00+02:00,58.0
1178,2022-06-08T10:30:00+02:00,52.0
1179,2022-06-08T11:15:00+02:00,53.0
1180,2022-06-08T11:30:00+02:00,52.0
1181,2022-06-08T12:15:00+02:00,52.0
1182,2022-06-08T13:15:00+02:00,51.0
1183,2022-06-08T13:45:00+02:00,49.0
1184,2022-06-08T16:15:00+02:00,51.0
1185,2022-06-08T19:30:00+02:00,48.0
1186,2022-06-08T21:00:00+02:00,49.0
1187,2022-06-08T22:15:00+02:00,50.0
1188,2022-06-09T00:00:00+02:00,52.0
1189,2022-06-09T01:00:00+02:00,53.0
1190,2022-06-09T01:45:00+02:00,55.0
1191,2022-06-09T06:00:00+02:00,58.0
1192,2022-06-09T09:45:00+02:00,52.0
1193,2022-06-09T10:15:00+02:00,54.0
1194,2022-06-09T10:30:00+02:00,53.0
1195,2022-06-09T12:30:00+02:00,45.0
1196,2022-06-09T12:45:00+02:00,45.0
1197,2022-06-09T13:15:00+02:00,40.0
1198,2022-06-09T16:30:00+02:00,47.0
1199,2022-06-09T18:30:00+02:00,51.0
1200,2022-06-09T19:15:00+02:00,53.0
1201,2022-06-09T20:30:00+02:00,57.0
1202,2022-06-09T21:15:00+02:00,61.0
1203,2022-06-09T23:15:00+02:00,60.0
1204,2022-06-09T23:30:00+02:00,58.0
1205,2022-06-10T01:30:00+02:00,54.0
1206,2022-06-10T03:15:00+02:00,54.0
1207,2022-06-10T05:30:00+02:00,50.0
1208,2022-06-10T06:45:00+02:00,54.0
1209,2022-06-10T07:00:00+02:00,54.0
1210,2022-06-10T09:00:00+02:00,47.0
1211,2022-06-10T09:15:00+02:00,47.0
1212,2022-06-10T12:00:00+02:00,38.0
1213,2022-06-10T12:45:00+02:00,41.0
1214,2022-06-10T13:15:00+02:00,40.0
1215,2022-06-10T14:15:00+02:00,42.0
1216,2022-06-10T16:15:00+02:00,42.0
1217,2022-06-10T19:00:00+02:00,51.0
1218,2022-06-10T20:30:00+02:00,60.0
1219,2022-06-10T21:00:00+02:00,59.0
1220,2022-06-10T22:15:00+02:00,55.0
1221,2022-06-11T00:30:00+02:00,53.0
1222,2022-06-11T01:15:00+02:00,47.0
1223,2022-06-11T01:45:00+02:00,42.0
1224,2022-06-11T04:00:00+02:00,30.0
1225,2022-06-11T04:15:00+02:00,30.0
1226,2022-06-11T04:30:00+02:00,30.0
1227,2022-06-11T04:45:00+02:00,30.0
1228,2022-06-11T05:30:00+02:00,30.0
1229,2022-06-11T06:15:00+02:00,30.0
1230,2022-06-11T06:30:00+02:00,30.0
1231,2022-06-11T11:30:00+02:00,21.0
1232,2022-06-11T13:15:00+02:00,20.0
1233,2022-06-11T13:45:00+02:00,20.0
